,Average Grade 8 English Proficiency,Average Grade 8 Math Proficiency,Collaborative Teachers - Percent Positive,Collaborative Teachers Rating,Economic Need Index,Effective School Leadership - Percent Positive,Effective School Leadership Rating,Enrollment,Percent Asian,Percent Black,Percent English Language Learners,Percent HRA Eligible,Percent Hispanic,Percent Self-Contained,Percent Students with Disabilities,Percent White,Percent in Temp Housing,Percent in Temp Housing - 4yr,Percent of Students Chronically Absent,Percent of teachers with 3 or more years of experience,Quality Review - How clearly are high expectations communicated to students and staff?,Quality Review - How effective is the teaching and learning?,Quality Review - How interesting and challenging is the curriculum?,Quality Review - How well do teachers work with each other?,Quality Review - How well does the school assess what students are learning?,Rigorous Instruction - Percent Positive,Rigorous Instruction Rating,Strong Family-Community Ties - Percent Positive,Strong Family-Community Ties Rating,Student Achievement Rating,Student Attendance Rate,Supportive Environment - Percent Positive,Supportive Environment Rating,Teacher Attendance Rate,Trust - Percent Positive,Trust Rating,Years of principal experience at this school
324,2.91,2.81,86.0,3,41.0,82.0,3,973,17.5,2.0,2.0,28.4,44.6,0.0,11.5,35.8,1.4,1.4,24.7,16.7,3,3,3,4,3,78.0,2,70.0,2,4,92.4,84.0,3,98.1,85.0,2,4.0
607,2.29,2.1,0.0,3,0.836,0.91,4,492,0.004,0.293,0.087,0.6990000000000001,0.693,0.098,0.289,0.006,0.152,0.152,0.585,0.813,3,2,3,3,3,0.87,3,0.94,4,3,0.8059999999999999,0.74,2,0.964,0.93,4,1.8
1077,2.58,2.26,0.0,3,0.6559999999999999,0.75,2,386,0.049,0.8290000000000001,0.052000000000000005,0.477,0.091,0.023,0.181,0.021,0.122,0.122,0.287,0.885,3,3,4,3,3,0.79,3,0.85,3,3,0.901,0.67,3,0.987,0.86,3,14.0
971,2.53,2.19,0.0,2,0.805,0.88,3,394,0.015,0.277,0.168,0.609,0.6779999999999999,0.051,0.244,0.02,0.16,0.16,0.556,0.68,3,2,3,2,2,0.78,2,0.82,2,2,0.802,0.58,2,0.962,0.87,3,5.0
1212,2.72,2.34,0.0,3,0.598,0.94,4,1583,0.068,0.246,0.069,0.423,0.447,0.085,0.262,0.227,0.079,0.079,0.354,0.828,4,3,3,3,2,0.82,3,0.88,3,2,0.86,0.71,3,0.971,0.91,3,12.4
222,2.26,2.11,89.0,2,78.7,82.0,3,598,1.0,45.8,16.6,60.2,50.0,1.7,18.9,1.3,19.6,19.6,56.5,75.7,2,2,3,3,2,84.0,2,71.0,2,1,77.9,81.0,3,96.9,90.0,3,6.4
179,2.31,2.1,62.0,2,68.6,61.0,1,483,3.7,27.3,1.7,51.3,61.5,9.5,26.5,6.8,11.0,11.0,36.1,90.6,3,3,3,4,3,79.0,3,69.0,2,2,86.2,74.0,3,95.3,77.0,2,4.0
99,2.15,2.08,79.0,3,82.4,72.0,2,364,0.3,25.3,9.6,66.5,73.6,0.3,21.7,0.5,11.3,11.3,57.4,65.4,3,2,2,3,2,80.0,2,80.0,3,2,79.9,85.0,3,96.6,86.0,3,2.3
757,2.48,2.28,0.0,4,0.638,0.78,2,2386,0.32299999999999995,0.235,0.177,0.375,0.364,0.045,0.159,0.031,0.14,0.14,0.434,0.852,3,2,4,4,2,0.76,2,0.77,2,3,0.843,0.64,2,0.955,0.81,2,4.0
521,2.5,2.29,0.0,3,0.706,0.68,2,1092,0.116,0.243,0.108,0.525,0.518,0.113,0.255,0.103,0.095,0.095,0.496,0.935,3,2,3,3,2,0.7,2,0.76,2,1,0.7979999999999999,0.58,2,0.95,0.82,2,0.9
761,2.68,2.4,0.0,2,0.555,0.73,2,412,0.267,0.529,0.114,0.335,0.146,0.034,0.146,0.036000000000000004,0.061,0.061,0.33,0.75,4,3,3,2,3,0.73,3,0.82,3,3,0.887,0.69,3,0.948,0.81,2,8.0
22,2.87,2.38,98.0,4,25.8,98.0,4,482,5.8,14.1,0.0,13.0,14.9,0.0,6.2,56.5,3.6,3.6,20.4,69.6,4,4,4,4,4,94.0,4,89.0,4,4,91.7,90.0,4,97.8,96.0,4,3.4
356,2.6,2.59,94.0,3,47.8,92.0,4,516,40.7,42.6,9.3,33.5,10.9,0.4,9.9,2.3,6.0,6.0,29.6,46.7,3,3,3,4,3,90.0,3,70.0,2,4,90.7,86.0,3,97.5,95.0,4,4.0
733,3.08,3.27,0.0,4,0.534,0.91,4,2148,0.316,0.056,0.019,0.381,0.478,0.047,0.11,0.111,0.037000000000000005,0.037000000000000005,0.078,0.89,4,3,4,4,3,0.89,4,0.8,3,4,0.958,0.79,4,0.966,0.92,3,6.8
1007,2.38,2.1,0.0,2,0.726,0.73,2,360,0.042,0.34700000000000003,0.16399999999999998,0.506,0.561,0.003,0.289,0.031,0.189,0.189,0.464,0.88,2,2,3,3,2,0.67,2,0.89,3,2,0.8220000000000001,0.6,2,0.967,0.8,2,3.0
1135,3.02,2.77,0.0,4,0.5870000000000001,0.8,3,506,0.123,0.061,0.049,0.413,0.67,0.036000000000000004,0.18,0.063,0.043,0.043,0.34600000000000003,0.8390000000000001,3,3,4,4,3,0.82,3,0.79,2,3,0.9,0.75,3,0.967,0.85,3,9.0
611,2.51,2.16,0.0,2,0.725,0.66,2,333,0.006,0.769,0.018000000000000002,0.526,0.201,0.045,0.231,0.015,0.126,0.126,0.5489999999999999,0.292,2,3,3,3,3,0.74,3,0.71,2,3,0.8109999999999999,0.65,2,0.973,0.66,1,11.0
1042,2.86,2.46,0.0,4,0.647,0.92,3,526,0.021,0.506,0.021,0.481,0.441,0.008,0.165,0.013,0.068,0.068,0.418,0.667,4,3,3,4,3,0.83,3,0.8,2,3,0.8590000000000001,0.73,3,0.966,0.89,3,6.9
340,2.22,2.04,72.0,1,70.5,72.0,2,409,1.5,59.7,8.6,57.0,37.9,4.2,21.3,0.7,8.6,8.6,46.0,95.8,2,2,3,3,3,80.0,2,70.0,2,2,82.5,76.0,2,95.3,82.0,2,0.9
431,2.43,2.15,0.0,3,0.794,0.85,3,370,0.022,0.3,0.076,0.6459999999999999,0.632,0.0,0.246,0.022,0.097,0.097,0.595,0.778,3,3,3,3,3,0.87,3,0.88,3,3,0.797,0.71,2,0.97,0.9,3,3.9
834,3.4,3.1,0.0,3,0.364,0.85,3,449,0.06,0.234,0.0,0.165,0.218,0.002,0.154,0.459,0.069,0.069,0.207,0.926,3,3,3,3,3,0.8,3,0.86,3,3,0.93,0.72,3,0.977,0.88,3,12.0
217,2.04,2.0,92.0,3,86.8,88.0,3,692,0.3,13.6,23.1,68.8,82.7,3.0,27.9,2.5,14.1,14.1,48.4,74.2,3,3,3,3,3,88.0,3,77.0,3,2,86.1,82.0,3,95.8,91.0,3,2.8
203,2.05,2.01,84.0,2,84.7,78.0,2,445,1.1,18.0,24.3,68.8,78.4,9.0,25.6,0.9,13.9,13.9,60.9,92.6,2,2,2,3,2,76.0,2,72.0,2,2,77.1,74.0,2,94.5,84.0,2,10.0
950,2.39,2.03,0.0,4,0.836,0.98,4,394,0.008,0.251,0.206,0.609,0.728,0.025,0.277,0.01,0.201,0.201,0.451,0.735,3,3,4,4,4,0.89,4,0.9,4,3,0.838,0.8,3,0.972,0.96,4,4.5
1090,2.51,2.18,0.0,2,0.5589999999999999,0.77,2,332,0.012,0.87,0.09,0.34,0.087,0.003,0.214,0.015,0.102,0.102,0.337,0.769,3,2,3,3,2,0.74,2,0.84,3,3,0.865,0.68,3,0.969,0.85,3,0.8
93,2.2,2.12,74.0,2,83.8,67.0,2,605,1.3,15.9,30.7,65.3,79.8,0.2,18.2,1.5,20.5,20.5,44.5,67.6,3,2,3,3,2,80.0,2,89.0,4,2,85.7,81.0,3,96.0,83.0,3,2.4
836,3.64,3.52,0.0,4,0.26,0.95,4,531,0.213,0.055,0.004,0.145,0.149,0.002,0.179,0.51,0.036000000000000004,0.036000000000000004,0.131,0.825,4,4,4,4,3,0.88,4,0.91,4,4,0.943,0.81,4,0.959,0.94,4,10.8
68,2.43,2.28,90.0,4,75.4,85.0,3,510,2.4,42.0,5.9,59.6,52.7,4.5,16.3,2.2,12.2,12.2,43.1,74.4,4,4,3,3,4,90.0,4,72.0,2,3,84.5,78.0,3,96.6,86.0,2,3.8
939,2.76,2.37,0.0,2,0.6629999999999999,0.52,1,589,0.056,0.241,0.071,0.479,0.5760000000000001,0.005,0.21600000000000005,0.098,0.11,0.11,0.342,0.578,3,3,3,3,4,0.72,3,0.73,1,3,0.872,0.64,3,0.965,0.71,1,1.0
284,2.18,2.04,70.0,2,80.7,70.0,2,334,5.4,35.6,17.7,66.5,56.9,0.9,23.4,0.9,13.5,13.5,61.6,52.0,3,2,3,2,2,80.0,2,71.0,2,2,73.6,77.0,2,94.2,77.0,1,3.8
696,2.8,2.82,0.0,4,0.629,0.84,3,1277,0.17600000000000002,0.078,0.057,0.481,0.551,0.038,0.204,0.171,0.028,0.028,0.195,0.695,4,2,3,4,3,0.83,3,0.8,3,3,0.925,0.8,4,0.966,0.91,3,2.4
85,2.03,1.96,85.0,0,81.2,81.0,0,100,0.0,52.0,15.0,68.0,48.0,19.0,37.0,0.0,11.0,11.0,70.5,85.7,2,2,2,2,2,88.0,0,87.0,0,0,75.2,81.0,0,94.7,88.0,0,4.4
434,2.57,2.31,0.0,3,0.7509999999999999,0.83,3,684,0.051,0.279,0.066,0.5820000000000001,0.614,0.044,0.194,0.034,0.085,0.085,0.516,0.738,3,2,3,3,2,0.84,2,0.78,3,3,0.8109999999999999,0.69,2,0.952,0.86,3,5.0
867,3.02,2.63,0.0,4,0.669,0.94,4,1671,0.064,0.366,0.03,0.507,0.517,0.044,0.159,0.044,0.094,0.094,0.261,0.748,4,3,4,4,3,0.83,3,0.89,4,3,0.914,0.7,3,0.965,0.91,3,6.8
153,2.24,2.13,74.0,2,81.9,75.0,2,426,2.1,30.3,8.9,66.0,64.8,6.3,24.6,2.6,12.9,12.9,54.4,70.4,3,2,3,3,3,86.0,3,80.0,3,2,82.0,77.0,2,96.5,88.0,3,3.0
75,2.71,2.59,94.0,4,74.2,93.0,4,466,7.3,24.5,3.0,58.4,63.3,0.4,13.7,3.9,7.9,7.9,16.7,74.2,4,4,4,4,4,87.0,4,73.0,3,4,94.3,91.0,4,98.1,96.0,4,10.0
1066,2.79,2.47,0.0,3,0.539,0.94,4,573,0.028,0.855,0.014,0.358,0.099,0.0,0.157,0.005,0.073,0.073,0.189,0.923,4,3,3,3,3,0.84,3,0.89,4,3,0.925,0.72,4,0.973,0.92,4,6.0
789,1.88,2.35,0.0,4,0.936,0.86,3,891,0.311,0.021,0.732,0.192,0.597,0.0,0.011,0.068,0.264,0.264,0.246,0.895,4,4,4,4,4,0.86,4,0.77,3,3,0.908,0.78,4,0.968,0.88,3,6.8
580,2.36,2.06,0.0,3,0.6920000000000001,0.86,3,381,0.034,0.619,0.063,0.507,0.307,0.031,0.231,0.016,0.115,0.115,0.537,0.962,3,3,3,3,3,0.76,3,0.77,3,2,0.823,0.61,2,0.937,0.87,3,11.0
446,2.48,2.28,0.0,1,0.72,0.54,1,598,0.107,0.477,0.109,0.532,0.38,0.043,0.234,0.022,0.14,0.14,0.462,0.795,3,2,2,2,2,0.58,1,0.72,2,1,0.815,0.62,2,0.954,0.77,2,1.9
703,2.62,2.45,0.0,3,0.7020000000000001,0.82,3,2108,0.162,0.4,0.145,0.477,0.234,0.07400000000000001,0.165,0.189,0.075,0.075,0.374,0.775,3,2,3,3,2,0.82,2,0.74,2,2,0.848,0.69,3,0.959,0.83,2,11.8
188,2.42,2.42,87.0,4,79.5,80.0,3,669,4.2,22.2,5.8,61.2,70.6,7.2,23.0,1.7,6.6,6.6,38.4,43.4,4,4,4,4,3,82.0,3,74.0,2,4,89.8,89.0,4,97.7,92.0,4,10.0
271,2.21,2.1,71.0,2,58.6,71.0,2,353,0.6,90.4,5.9,42.5,8.5,0.6,22.1,0.6,8.8,8.8,43.5,81.5,3,2,3,3,2,70.0,2,74.0,2,3,83.6,79.0,3,95.5,82.0,2,7.0
236,2.26,2.17,93.0,4,65.2,92.0,4,423,7.9,46.4,10.5,51.6,36.5,0.3,19.1,3.6,6.9,6.9,34.4,71.9,4,3,4,4,4,91.0,4,79.0,3,3,89.1,83.0,3,96.5,92.0,4,11.0
487,2.69,2.41,0.0,4,0.747,0.83,3,384,0.013,0.75,0.021,0.568,0.221,0.005,0.16699999999999998,0.003,0.094,0.094,0.211,0.889,4,2,3,4,3,0.77,2,0.81,3,2,0.92,0.65,3,0.961,0.85,3,5.0
1183,3.53,3.35,0.0,3,0.377,0.62,1,427,0.429,0.349,0.009000000000000001,0.23,0.115,0.0,0.103,0.049,0.021,0.021,0.104,0.889,4,4,4,4,4,0.79,4,0.81,2,4,0.952,0.69,3,0.956,0.71,1,5.2
559,2.09,2.16,0.0,4,0.906,0.85,3,390,0.0,0.003,0.626,0.574,0.995,0.005,0.087,0.003,0.308,0.308,0.174,0.78,3,3,3,4,2,0.9,3,0.73,2,2,0.92,0.74,3,0.978,0.83,2,4.3
117,2.06,1.99,94.0,3,83.6,84.0,3,236,0.4,43.2,11.0,66.1,54.7,8.1,29.7,0.4,18.6,18.6,45.0,82.4,3,2,2,3,2,85.0,2,74.0,3,2,85.0,84.0,3,94.8,91.0,3,9.0
637,2.44,2.22,0.0,4,0.773,0.96,4,246,0.004,0.098,0.122,0.573,0.85,0.004,0.244,0.016,0.085,0.085,0.435,0.8,4,3,4,4,4,0.93,4,0.86,3,3,0.857,0.81,3,0.971,0.94,4,5.0
1100,1.8,1.74,0.0,4,0.95,0.95,4,202,0.0,0.0,0.916,0.342,0.995,0.0,0.02,0.005,0.124,0.124,0.314,0.765,4,3,3,4,3,0.87,3,0.87,3,2,0.903,0.83,4,0.969,0.95,4,5.8
801,4.06,4.18,0.0,4,0.256,0.93,4,1279,0.425,0.015,0.0,0.121,0.045,0.0,0.011,0.511,0.023,0.023,0.045,0.833,4,3,4,4,4,0.93,4,0.88,3,4,0.966,0.89,4,0.968,0.94,4,2.8
750,2.86,2.7,0.0,4,0.4920000000000001,0.91,4,606,0.299,0.071,0.025,0.348,0.404,0.03,0.158,0.182,0.031,0.031,0.219,0.914,4,3,4,4,3,0.79,3,0.84,3,3,0.929,0.75,3,0.955,0.9,3,5.8
512,2.36,2.19,0.0,3,0.833,0.93,4,554,0.023,0.341,0.09,0.6659999999999999,0.596,0.056,0.204,0.016,0.128,0.128,0.564,0.7879999999999999,3,2,3,3,2,0.86,2,0.9,4,2,0.782,0.7,2,0.973,0.91,4,4.6
633,2.38,2.06,0.0,3,0.8540000000000001,0.88,3,353,0.017,0.368,0.102,0.652,0.5920000000000001,0.003,0.195,0.017,0.14400000000000002,0.14400000000000002,0.552,0.7020000000000001,3,3,3,3,3,0.76,3,0.83,3,2,0.81,0.7,2,0.967,0.92,4,9.0
1065,2.3,1.97,0.0,3,0.82,1.0,3,112,0.063,0.741,0.08,0.634,0.134,0.0,0.25,0.045,0.28600000000000003,0.28600000000000003,0.5920000000000001,0.778,2,2,3,2,2,0.83,2,0.83,2,2,0.778,0.73,2,0.943,0.97,4,4.8
1039,2.49,2.16,0.0,4,0.764,0.97,4,886,0.003,0.368,0.146,0.563,0.599,0.035,0.207,0.014,0.114,0.114,0.428,0.6859999999999999,4,3,4,4,4,0.84,4,0.95,4,2,0.841,0.72,3,0.954,0.93,4,20.0
1125,3.67,3.75,0.0,3,0.35100000000000003,0.79,3,1029,0.236,0.098,0.006999999999999999,0.2,0.095,0.012,0.158,0.56,0.014,0.014,0.08,0.889,3,3,3,3,2,0.78,3,0.78,2,3,0.958,0.7,3,0.97,0.84,2,4.8
126,2.09,2.01,94.0,3,83.3,94.0,4,382,1.0,28.5,27.2,67.3,69.1,8.1,23.0,0.3,16.8,16.8,57.6,82.6,3,2,3,4,3,85.0,3,79.0,3,2,80.1,86.0,3,94.5,94.0,4,4.3
790,3.25,3.26,0.0,3,0.436,0.79,3,890,0.28800000000000003,0.078,0.027000000000000003,0.28300000000000003,0.334,0.001,0.098,0.29100000000000004,0.017,0.017,0.161,0.884,3,3,3,3,3,0.87,3,0.83,3,3,0.932,0.72,3,0.958,0.87,3,4.8
116,2.26,2.11,86.0,3,78.5,84.0,3,487,2.3,30.0,4.7,64.1,65.1,0.6,29.4,1.8,9.2,9.2,43.6,81.3,3,2,2,3,2,85.0,2,75.0,3,3,85.5,81.0,3,96.2,93.0,4,3.0
473,2.32,2.04,0.0,3,0.785,0.67,2,321,0.022,0.667,0.084,0.5760000000000001,0.28,0.028,0.231,0.016,0.187,0.187,0.585,0.313,3,2,3,4,3,0.71,2,0.82,3,3,0.7829999999999999,0.63,2,0.975,0.74,2,5.9
740,4.13,4.21,0.0,4,0.28,0.88,4,1133,0.585,0.057,0.0,0.154,0.122,0.008,0.017,0.217,0.009000000000000001,0.009000000000000001,0.035,0.925,4,4,4,4,4,0.88,4,0.86,3,4,0.974,0.86,4,0.963,0.9,3,3.9
1034,3.33,3.02,0.0,2,0.5579999999999999,0.8,2,896,0.036000000000000004,0.8290000000000001,0.006,0.369,0.098,0.011,0.132,0.006999999999999999,0.055,0.055,0.41,0.933,3,2,3,2,2,0.8,2,0.85,0,2,0.88,0.63,2,0.968,0.85,0,1.0
57,2.76,2.55,76.0,2,55.4,66.0,1,1476,8.5,24.1,1.2,39.2,54.7,2.0,16.7,10.8,6.2,6.2,24.7,83.0,2,2,2,2,3,80.0,2,66.0,1,3,91.1,85.0,2,96.5,82.0,2,0.8
603,2.31,2.11,0.0,3,0.8440000000000001,0.78,3,323,0.006,0.421,0.155,0.628,0.5479999999999999,0.009000000000000001,0.294,0.015,0.251,0.251,0.591,0.64,3,3,3,3,3,0.73,3,0.84,0,1,0.757,0.64,2,0.968,0.75,0,0.9
786,2.59,2.48,0.0,3,0.6409999999999999,0.83,3,2077,0.166,0.132,0.117,0.451,0.612,0.011,0.171,0.07,0.066,0.066,0.442,0.86,3,2,3,3,3,0.76,2,0.76,2,2,0.8290000000000001,0.63,2,0.955,0.85,3,4.0
1018,2.36,2.11,0.0,3,0.818,0.9,3,423,0.033,0.258,0.139,0.652,0.6759999999999999,0.028,0.236,0.019,0.161,0.161,0.557,0.7879999999999999,4,2,3,3,3,0.77,3,0.81,2,3,0.7909999999999999,0.67,3,0.969,0.88,3,1.8
656,2.26,2.05,0.0,3,0.7120000000000001,0.88,3,224,0.036000000000000004,0.8079999999999999,0.17,0.433,0.112,0.027000000000000003,0.259,0.031,0.156,0.156,0.462,0.737,3,2,3,3,2,0.75,2,0.74,2,2,0.789,0.65,2,0.975,0.89,3,0.3
947,3.04,2.8,0.0,4,0.7709999999999999,0.87,3,458,0.07,0.212,0.059,0.596,0.6940000000000001,0.039,0.229,0.015,0.085,0.085,0.255,0.759,4,4,4,4,4,0.85,4,0.8,2,3,0.91,0.78,4,0.97,0.89,3,12.0
966,2.66,2.28,0.0,3,0.7909999999999999,0.79,2,414,0.012,0.29,0.063,0.63,0.659,0.014,0.263,0.017,0.111,0.111,0.45,0.7290000000000001,3,3,3,3,2,0.73,2,0.83,2,2,0.853,0.65,2,0.964,0.84,2,5.3
105,2.11,2.01,73.0,0,85.5,84.0,0,475,0.4,31.4,10.3,70.5,67.6,11.8,26.1,0.4,14.5,14.5,47.9,78.1,3,2,3,3,3,70.0,0,77.0,0,2,80.9,79.0,3,96.6,83.0,0,5.5
635,2.79,2.47,0.0,3,0.716,0.75,2,237,0.042,0.6409999999999999,0.038,0.473,0.249,0.0,0.14300000000000002,0.021,0.068,0.068,0.306,0.7,4,3,4,3,3,0.79,3,0.9,4,3,0.895,0.69,3,0.988,0.84,3,0.8
369,2.56,2.3,93.0,4,46.4,92.0,4,552,4.2,81.0,0.8,36.7,8.4,0.0,15.6,2.4,4.5,4.5,30.6,72.7,4,4,3,4,3,94.0,4,81.0,3,3,89.1,88.0,4,96.5,91.0,3,5.9
268,2.32,2.14,84.0,4,60.8,79.0,3,331,0.9,88.8,1.8,45.6,6.3,0.3,19.9,1.2,9.7,9.7,27.5,47.8,4,4,4,4,4,83.0,4,73.0,2,3,90.9,89.0,4,97.1,91.0,3,8.0
655,2.41,2.17,0.0,2,0.705,0.78,3,316,0.016,0.823,0.101,0.481,0.13,0.009000000000000001,0.209,0.009000000000000001,0.117,0.117,0.531,0.778,3,2,3,2,3,0.76,2,0.76,2,3,0.7929999999999999,0.61,2,0.976,0.84,3,6.0
819,2.81,2.35,0.0,4,0.655,0.97,4,352,0.051,0.395,0.043,0.48,0.426,0.0,0.29,0.065,0.085,0.085,0.342,0.885,4,3,4,4,4,0.86,4,0.88,3,3,0.872,0.82,4,0.969,0.95,4,1.6
822,2.56,2.35,0.0,3,0.706,0.78,2,391,0.033,0.256,0.11,0.512,0.665,0.01,0.235,0.028,0.159,0.159,0.494,0.593,3,3,3,3,3,0.75,3,0.83,2,2,0.825,0.69,2,0.966,0.89,3,8.9
46,2.33,2.18,71.0,1,71.1,56.0,1,971,8.9,46.1,10.7,53.6,40.7,6.7,20.3,3.0,12.2,12.2,65.0,76.6,2,2,2,3,2,84.0,2,68.0,0,2,72.9,73.0,2,97.0,75.0,0,0.9
349,2.29,2.18,75.0,2,59.6,62.0,1,2175,31.4,13.6,21.3,45.5,48.2,6.2,16.0,5.4,6.1,6.1,41.9,87.9,3,2,3,3,2,86.0,2,66.0,1,2,85.3,79.0,3,95.6,80.0,2,1.8
773,2.51,2.22,0.0,2,0.499,0.61,1,485,0.039,0.8140000000000001,0.025,0.322,0.091,0.014,0.157,0.012,0.097,0.097,0.39,0.679,3,2,3,3,2,0.68,2,0.78,2,3,0.8370000000000001,0.54,2,0.975,0.68,1,11.0
195,1.75,1.86,95.0,4,71.3,93.0,4,428,0.0,0.0,92.3,37.4,100.0,0.9,2.6,0.0,23.8,23.8,32.8,63.3,4,4,4,4,4,93.0,4,92.0,4,4,88.8,98.0,4,97.0,94.0,4,7.0
102,2.06,1.94,77.0,2,86.0,69.0,2,145,2.8,26.9,21.4,69.7,67.6,15.9,31.7,1.4,15.2,15.2,60.9,92.3,3,2,2,2,2,84.0,2,69.0,2,2,79.4,77.0,2,96.0,81.0,2,0.9
4,3.5,3.53,73.0,2,25.7,55.0,1,1735,38.5,13.3,0.2,26.0,18.0,0.0,4.3,28.6,2.9,2.9,13.0,60.2,3,4,4,4,4,81.0,4,81.0,2,4,95.2,85.0,3,96.7,74.0,1,9.0
619,3.16,2.94,0.0,4,0.51,0.96,4,361,0.028,0.8340000000000001,0.003,0.316,0.07200000000000001,0.003,0.122,0.022,0.033,0.033,0.188,0.895,4,4,4,4,4,0.9,4,0.94,4,4,0.924,0.76,3,0.958,0.9,3,0.8
571,2.69,2.72,0.0,4,0.812,0.8,3,447,0.11,0.224,0.262,0.573,0.611,0.002,0.096,0.051,0.172,0.172,0.19,0.966,4,3,4,4,4,0.83,4,0.81,3,4,0.936,0.8,4,0.962,0.9,3,8.8
52,2.61,2.37,72.0,1,55.6,66.0,1,447,2.9,23.7,2.7,39.1,51.7,0.4,21.9,18.8,5.8,5.8,28.9,69.4,2,2,3,3,2,81.0,2,79.0,3,3,90.3,79.0,3,96.7,82.0,2,0.9
263,2.39,2.24,87.0,3,70.6,86.0,3,373,1.6,85.5,2.7,54.2,8.8,3.2,13.9,0.8,13.1,13.1,48.9,50.0,3,2,2,3,2,78.0,2,72.0,2,2,84.4,76.0,2,96.3,89.0,3,5.0
1116,3.24,3.09,0.0,4,0.476,0.98,4,349,0.06,0.209,0.003,0.324,0.266,0.0,0.189,0.447,0.014,0.014,0.224,0.816,4,4,4,4,4,0.86,4,0.88,3,4,0.912,0.67,3,0.958,0.93,4,2.0
443,2.48,2.27,0.0,3,0.779,0.84,3,301,0.053,0.272,0.076,0.605,0.618,0.006999999999999999,0.252,0.037000000000000005,0.093,0.093,0.495,0.643,3,2,3,3,3,0.81,3,0.89,4,3,0.8220000000000001,0.69,2,0.959,0.87,3,8.9
1019,1.99,1.88,0.0,2,0.953,0.75,2,440,0.102,0.068,0.875,0.318,0.782,0.0,0.016,0.03,0.27,0.27,0.505,0.438,2,2,2,2,3,0.71,2,0.83,2,2,0.7959999999999999,0.69,2,0.966,0.84,3,13.8
782,2.54,2.22,0.0,3,0.524,0.84,3,477,0.044,0.8029999999999999,0.046,0.382,0.126,0.008,0.157,0.015,0.067,0.067,0.317,0.7859999999999999,2,2,3,3,2,0.72,2,0.82,3,2,0.894,0.61,2,0.961,0.84,3,6.8
837,3.36,3.09,0.0,4,0.34,0.84,3,456,0.136,0.125,0.009000000000000001,0.195,0.285,0.002,0.16399999999999998,0.39,0.061,0.061,0.14300000000000002,0.774,4,3,4,4,4,0.84,4,0.86,3,4,0.939,0.76,4,0.971,0.86,3,9.9
889,3.27,2.95,0.0,4,0.688,0.96,4,323,0.09,0.235,0.015,0.495,0.601,0.0,0.18,0.05,0.09,0.09,0.208,0.7190000000000001,4,4,4,4,3,0.87,4,0.82,2,4,0.935,0.82,4,0.97,0.94,4,2.9
691,2.32,2.1,0.0,2,0.802,0.68,2,330,0.067,0.391,0.133,0.615,0.509,0.012,0.233,0.021,0.16699999999999998,0.16699999999999998,0.622,0.762,2,2,3,3,2,0.65,2,0.86,3,2,0.755,0.61,2,0.966,0.8,3,4.8
304,3.06,3.05,80.0,3,51.7,68.0,2,3787,33.7,29.8,3.3,38.1,12.5,1.5,6.7,23.3,3.9,3.9,17.0,88.6,3,3,3,3,3,87.0,3,65.0,1,3,93.9,86.0,3,96.0,82.0,2,2.0
341,2.52,2.34,96.0,4,55.1,90.0,4,683,6.0,53.2,1.9,40.4,29.1,0.2,14.0,10.7,5.8,5.8,34.4,82.4,4,3,4,4,4,94.0,4,77.0,3,4,90.4,88.0,3,96.6,94.0,4,0.7
910,2.62,2.28,0.0,3,0.78,0.94,4,455,0.011,0.389,0.105,0.602,0.5710000000000001,0.006999999999999999,0.2,0.006999999999999999,0.174,0.174,0.466,0.258,3,3,3,3,3,0.77,3,0.91,4,2,0.8340000000000001,0.69,2,0.971,0.91,3,4.0
313,2.7,2.72,89.0,4,50.9,83.0,3,478,22.0,7.1,4.6,37.7,51.9,0.4,10.9,15.3,2.5,2.5,20.7,84.0,4,3,3,4,4,83.0,3,76.0,3,4,92.8,87.0,3,97.4,92.0,3,3.0
149,2.39,2.21,87.0,3,80.6,80.0,3,632,1.2,29.2,5.2,63.1,66.6,1.0,18.6,0.7,7.9,7.9,38.0,79.1,3,3,3,3,2,84.0,2,76.0,2,3,88.9,81.0,3,96.4,91.0,3,3.3
124,2.02,1.94,59.0,1,85.1,47.0,1,325,0.0,37.2,11.4,70.2,60.6,14.8,31.7,1.2,18.5,18.5,74.6,40.0,2,2,2,2,2,78.0,2,70.0,2,2,71.5,77.0,1,97.9,65.0,1,2.6
1139,2.66,2.39,0.0,2,0.615,0.74,3,1798,0.093,0.061,0.191,0.393,0.644,0.053,0.16899999999999998,0.185,0.08800000000000001,0.08800000000000001,0.441,0.8859999999999999,3,2,3,3,2,0.74,2,0.78,2,2,0.8290000000000001,0.66,2,0.952,0.81,2,5.8
574,2.37,2.16,0.0,3,0.8079999999999999,0.97,4,505,0.02,0.19,0.204,0.632,0.758,0.107,0.293,0.02,0.135,0.135,0.262,0.633,3,3,3,3,3,0.9,3,0.95,4,3,0.861,0.72,0,0.975,0.95,4,9.0
697,2.89,2.92,0.0,4,0.6459999999999999,0.86,3,4408,0.281,0.047,0.152,0.438,0.302,0.054000000000000006,0.145,0.345,0.08199999999999999,0.08199999999999999,0.231,0.8,4,3,4,4,4,0.83,4,0.72,2,2,0.905,0.71,3,0.967,0.83,2,3.8
